player_id,player_name,team,year,match_id,home_team,away_team,position,started,minutes_played,goals,shots,xg,key_passes,passes,passes_completed,dribbles,dribbles_completed,interceptions,fouls_committed,fouls_won,match_date
4320,Neymar da Silva Santos Junior,Brazil,2018,8650,Brazil,Belgium,,0,93,0,3,0.2114,8,60,51,6,5,0,0,3,2018-07-06
3054,Fernando Luiz Roza,Brazil,2018,8650,Brazil,Belgium,,0,95,0,1,0.0657,2,66,57,0,0,2,2,2,2018-07-06
3501,Philippe Coutinho Correia,Brazil,2018,8650,Brazil,Belgium,,0,94,0,6,0.3375,2,75,66,0,0,1,1,3,2018-07-06
5552,Marcelo Vieira da Silva Júnior,Brazil,2018,8650,Brazil,Belgium,,0,94,0,1,0.0118,3,80,66,0,0,2,2,2,2018-07-06
5551,João Miranda de Souza Filho,Brazil,2018,8650,Brazil,Belgium,,0,94,0,0,0.0,1,42,39,0,0,1,4,2,2018-07-06
3295,Thiago Emiliano da Silva,Brazil,2018,8650,Brazil,Belgium,,0,92,0,1,0.274,1,54,53,0,0,1,0,0,2018-07-06
5838,Fágner Conserva Lemos,Brazil,2018,8650,Brazil,Belgium,,0,91,0,0,0.0,1,39,35,0,0,1,4,1,2018-07-06
3089,Kevin De Bruyne,Belgium,2018,8650,Brazil,Belgium,,0,94,1,3,0.0703,3,42,33,2,2,0,0,1,2018-07-06
3621,Eden Hazard,Belgium,2018,8650,Brazil,Belgium,,0,94,0,2,0.1764,0,39,29,9,9,0,4,11,2018-07-06
3077,Jan Vertonghen,Belgium,2018,8650,Brazil,Belgium,,0,90,0,0,0.0,0,47,40,1,1,1,1,0,2018-07-06
3101,Vincent Kompany,Belgium,2018,8650,Brazil,Belgium,,0,89,0,1,0.057,0,44,41,0,0,0,0,0,2018-07-06
20005,Toby Alderweireld,Belgium,2018,8650,Brazil,Belgium,,0,88,0,0,0.0,0,29,25,0,0,0,2,0,2018-07-06
3202,Gabriel Fernando de Jesus,Brazil,2018,8650,Brazil,Belgium,,0,57,0,2,0.5246,1,10,7,1,1,0,1,0,2018-07-06
3289,Romelu Lukaku Menama,Belgium,2018,8650,Brazil,Belgium,,0,86,0,0,0.0,0,13,9,3,1,0,3,2,2018-07-06
5547,Alisson Ramsés Becker,Brazil,2018,8650,Brazil,Belgium,,0,86,0,0,0.0,0,7,6,0,0,0,0,0,2018-07-06
4831,Nacer Chadli,Belgium,2018,8650,Brazil,Belgium,,0,82,0,1,0.0229,1,34,27,0,0,0,0,0,2018-07-06
5542,José Paulo Bezzera Maciel Júnior,Brazil,2018,8650,Brazil,Belgium,,0,72,0,3,0.4137,0,33,29,1,0,0,3,3,2018-07-06
5642,Axel Witsel,Belgium,2018,8650,Brazil,Belgium,,0,93,0,0,0.0,0,37,33,0,0,0,0,4,2018-07-06
3472,Willian Borges da Silva,Brazil,2018,8650,Brazil,Belgium,,0,45,0,0,0.0,1,20,15,0,0,0,1,0,2018-07-06
3296,Marouane Fellaini-Bakkioui,Belgium,2018,8650,Brazil,Belgium,,0,94,0,1,0.0787,0,35,28,0,0,2,6,2,2018-07-06
3176,Thomas Meunier,Belgium,2018,8650,Brazil,Belgium,,0,91,0,0,0.0,0,29,22,1,0,0,2,0,2018-07-06
3509,Thibaut Courtois,Belgium,2018,8650,Brazil,Belgium,,0,94,0,0,0.0,0,30,17,0,0,0,0,0,2018-07-06
3535,Roberto Firmino Barbosa de Oliveira,Brazil,2018,8650,Brazil,Belgium,,0,94,0,2,0.3442,1,18,13,2,1,0,1,1,2018-07-06
5837,Douglas Costa de Souza,Brazil,2018,8650,Brazil,Belgium,,0,93,0,4,0.0543,1,19,15,3,3,1,0,0,2018-07-06
5553,Renato Soares de Oliveira Augusto,Brazil,2018,8650,Brazil,Belgium,,0,91,1,2,0.372,0,9,7,0,0,0,1,0,2018-07-06
6332,Thomas Vermaelen,Belgium,2018,8650,Brazil,Belgium,,0,93,0,0,0.0,0,5,5,0,0,0,0,0,2018-07-06
2954,Youri Tielemans,Belgium,2018,8650,Brazil,Belgium,,0,93,0,0,0.0,0,1,1,0,0,0,0,0,2018-07-06
3289,Romelu Lukaku Menama,Belgium,2018,7584,Belgium,Japan,,0,91,0,7,1.0766,1,19,15,2,2,0,2,0,2018-07-02
5642,Axel Witsel,Belgium,2018,7584,Belgium,Japan,,0,90,0,2,0.0476,0,64,60,0,0,1,0,0,2018-07-02
3077,Jan Vertonghen,Belgium,2018,7584,Belgium,Japan,,0,89,1,2,0.0348,0,80,63,0,0,2,0,0,2018-07-02
3101,Vincent Kompany,Belgium,2018,7584,Belgium,Japan,,0,91,0,5,0.5828,0,83,76,0,0,0,4,1,2018-07-02
20005,Toby Alderweireld,Belgium,2018,7584,Belgium,Japan,,0,84,0,0,0.0,0,76,68,0,0,0,0,0,2018-07-02
5679,Yūya Ōsako,Japan,2018,7584,Belgium,Japan,,0,91,0,0,0.0,0,21,15,1,1,0,2,5,2018-07-02
5697,Genki Haraguchi,Japan,2018,7584,Belgium,Japan,,0,80,1,2,0.1743,1,24,21,2,1,1,1,1,2018-07-02
5633,Yannick Ferreira Carrasco,Belgium,2018,7584,Belgium,Japan,,0,64,0,1,0.0352,0,35,26,4,4,0,2,0,2018-07-02
5684,Shinji Kagawa,Japan,2018,7584,Belgium,Japan,,0,95,0,1,0.0388,3,58,51,4,3,0,1,0,2018-07-02
3530,Hiroki Sakai,Japan,2018,7584,Belgium,Japan,,0,88,0,0,0.0,0,40,29,2,1,3,0,1,2018-07-02
5693,Gaku Shibasaki,Japan,2018,7584,Belgium,Japan,,0,80,0,1,0.0538,1,51,41,0,0,2,2,0,2018-07-02
3089,Kevin De Bruyne,Belgium,2018,7584,Belgium,Japan,,0,93,0,2,0.1365,5,65,54,4,3,1,2,2,2018-07-02
5681,Makoto Hasebe,Japan,2018,7584,Belgium,Japan,,0,91,0,0,0.0,0,49,43,1,1,1,2,1,2018-07-02
5690,Yuto Nagatomo,Japan,2018,7584,Belgium,Japan,,0,91,0,2,0.0765,1,49,41,0,0,0,1,1,2018-07-02
5682,Gen Shōji,Japan,2018,7584,Belgium,Japan,,0,91,0,1,0.0055,0,39,33,1,1,0,0,1,2018-07-02
3509,Thibaut Courtois,Belgium,2018,7584,Belgium,Japan,,0,93,0,0,0.0,0,21,19,0,0,0,0,0,2018-07-02
3300,Maya Yoshida,Japan,2018,7584,Belgium,Japan,,0,89,0,0,0.0,0,50,39,0,0,3,1,1,2018-07-02
5687,Takashi Inui,Japan,2018,7584,Belgium,Japan,,0,89,1,3,0.2095,1,37,27,1,1,2,1,1,2018-07-02
5630,Dries Mertens,Belgium,2018,7584,Belgium,Japan,,0,64,0,0,0.0,5,26,20,0,0,0,0,1,2018-07-02
3621,Eden Hazard,Belgium,2018,7584,Belgium,Japan,,0,87,0,4,0.3942,5,57,45,5,3,0,0,5,2018-07-02
3176,Thomas Meunier,Belgium,2018,7584,Belgium,Japan,,0,93,0,2,0.0384,5,67,57,2,2,1,2,0,2018-07-02
3175,Eiji Kawashima,Japan,2018,7584,Belgium,Japan,,0,93,0,0,0.0,0,27,15,0,0,0,0,0,2018-07-02
4831,Nacer Chadli,Belgium,2018,7584,Belgium,Japan,,0,93,1,2,0.389,2,12,10,5,4,0,1,1,2018-07-02
3296,Marouane Fellaini-Bakkioui,Belgium,2018,7584,Belgium,Japan,,0,89,1,1,0.1826,0,13,11,0,0,0,0,0,2018-07-02
5694,Hotaru Yamaguchi,Japan,2018,7584,Belgium,Japan,,0,91,0,0,0.0,0,6,5,0,0,0,0,0,2018-07-02
5683,Keisuke Honda,Japan,2018,7584,Belgium,Japan,,0,93,0,2,0.1354,0,6,3,0,0,0,0,0,2018-07-02
3293,Jesse Lingard,England,2018,7554,England,Panama,,0,62,1,2,0.1474,0,32,30,1,0,0,3,2,2018-06-24
3244,John Stones,England,2018,7554,England,Panama,,0,92,2,2,0.7019,0,97,93,0,0,0,0,1,2018-06-24
3336,Harry Maguire,England,2018,7554,England,Panama,,0,93,0,0,0.0,0,75,70,0,0,0,1,2,2018-06-24
5637,Edgar Yoel Bárcenas Herrera,Panama,2018,7554,England,Panama,,0,68,0,2,0.0412,2,17,14,0,0,1,0,0,2018-06-24
3612,Ashley Young,England,2018,7554,England,Panama,,0,93,0,0,0.0,0,47,43,0,0,0,1,0,2018-06-24
3205,Kyle Walker,England,2018,7554,England,Panama,,0,93,0,0,0.0,1,110,104,1,1,0,0,0,2018-06-24
5640,Gabriel Enrique Gómez Girón,Panama,2018,7554,England,Panama,,0,68,0,0,0.0,0,30,30,0,0,0,1,0,2018-06-24
3233,Raheem Sterling,England,2018,7554,England,Panama,,0,93,0,2,0.4551,2,35,32,0,0,0,6,2,2018-06-24
5646,Aníbal Cesis Godoy,Panama,2018,7554,England,Panama,,0,61,0,1,0.106,0,37,33,0,0,1,2,0,2018-06-24
3504,Ruben Loftus-Cheek,England,2018,7554,England,Panama,,0,92,0,1,0.0346,0,32,29,4,3,3,2,1,2018-06-24
5645,Armando Enrique Cooper Whitaker,Panama,2018,7554,England,Panama,,0,93,0,0,0.0,1,40,36,3,0,2,2,3,2018-06-24
5631,Blas Antonio Miguel Pérez Ortega,Panama,2018,7554,England,Panama,,0,93,0,1,0.059,0,16,11,0,0,0,0,1,2018-06-24
3532,Jordan Brian Henderson,England,2018,7554,England,Panama,,0,93,0,1,0.062,0,75,63,0,0,0,0,0,2018-06-24
5628,José Luis Rodríguez Francis,Panama,2018,7554,England,Panama,,0,94,0,1,0.01,0,37,33,0,0,2,1,3,2018-06-24
3308,Kieran Trippier,England,2018,7554,England,Panama,,0,69,0,0,0.0,1,28,24,0,0,1,1,1,2018-06-24
5634,Erick Javier Davis Grajales,Panama,2018,7554,England,Panama,,0,93,0,0,0.0,1,65,53,0,0,0,1,1,2018-06-24
5638,Fidel Escobar Mendieta,Panama,2018,7554,England,Panama,,0,93,0,0,0.0,0,38,35,0,0,0,2,3,2018-06-24
5636,Jaime Manuel Penedo Cano,Panama,2018,7554,England,Panama,,0,91,0,0,0.0,0,17,8,0,0,0,0,0,2018-06-24
10955,Harry Kane,England,2018,7554,England,Panama,,0,62,3,3,1.7672,1,12,9,0,0,1,0,2,2018-06-24
3468,Jordan Pickford,England,2018,7554,England,Panama,,0,94,0,0,0.0,0,21,18,0,0,0,0,0,2018-06-24
5635,Román Aureliano Torres Morcillo,Panama,2018,7554,England,Panama,,0,93,0,1,0.5591,0,32,28,0,0,0,0,2,2018-06-24
5641,Michael Amir Murillo Bermudez,Panama,2018,7554,England,Panama,,0,93,0,1,0.1305,1,39,32,3,3,0,2,0,2018-06-24
6138,Ricardo Guardia Avila,Panama,2018,7554,England,Panama,,0,93,0,0,0.0,1,19,17,1,1,0,1,1,2018-06-24
4597,Fabian Delph,England,2018,7554,England,Panama,,0,93,0,0,0.0,0,26,22,2,1,0,0,1,2018-06-24
10960,Jamie Vardy,England,2018,7554,England,Panama,,0,93,0,0,0.0,0,5,4,0,0,0,0,0,2018-06-24
6139,Felipe Abdiel Baloy Ramírez,Panama,2018,7554,England,Panama,,0,93,1,1,0.1743,0,16,16,0,0,0,0,0,2018-06-24
6140,Abdiel Arroyo Molinar,Panama,2018,7554,England,Panama,,0,92,0,0,0.0,1,3,3,1,0,1,1,0,2018-06-24
3594,Danny Rose,England,2018,7554,England,Panama,,0,92,0,0,0.0,0,12,11,1,1,0,0,0,2018-06-24
5661,M'Baye Babacar Niang,Senegal,2018,7539,Poland,Senegal,,0,74,1,1,0.9912,1,39,26,1,1,2,2,2,2018-06-19
5675,Kalidou Koulibaly,Senegal,2018,7539,Poland,Senegal,,0,92,0,0,0.0,0,33,25,0,0,0,1,0,2018-06-19
5662,Thiago Rangel Cionek,Poland,2018,7539,Poland,Senegal,,0,94,0,0,0.0,0,81,72,0,0,2,1,2,2018-06-19
5660,Piotr Zieliński,Poland,2018,7539,Poland,Senegal,,0,92,0,1,0.0297,0,82,65,4,2,0,1,2,2018-06-19
3629,Sadio Mané,Senegal,2018,7539,Poland,Senegal,,0,93,0,1,0.1327,2,38,32,5,2,1,2,0,2018-06-19
3603,Mame Biram Diouf,Senegal,2018,7539,Poland,Senegal,,0,61,0,1,0.0975,0,8,6,0,0,0,3,0,2018-06-19
5670,Michał Pazdan,Poland,2018,7539,Poland,Senegal,,0,93,0,0,0.0,0,104,89,0,0,1,0,0,2018-06-19
3637,Grzegorz Krychowiak,Poland,2018,7539,Poland,Senegal,,0,93,1,1,0.3651,1,82,69,0,0,0,2,4,2018-06-19
5672,Maciej Rybus,Poland,2018,7539,Poland,Senegal,,0,93,0,0,0.0,2,37,34,0,0,2,1,1,2018-06-19
3436,Idrissa Gana Gueye,Senegal,2018,7539,Poland,Senegal,,0,94,0,2,0.0545,0,51,45,0,0,2,2,1,2018-06-19
3404,Youssouf Sabaly,Senegal,2018,7539,Poland,Senegal,,0,93,0,0,0.0,1,50,40,4,4,3,1,0,2018-06-19
5663,Jakub Błaszczykowski,Poland,2018,7539,Poland,Senegal,,0,46,0,0,0.0,0,10,6,2,1,0,0,0,2018-06-19
5658,Łukasz Piszczek,Poland,2018,7539,Poland,Senegal,,0,82,0,1,0.0427,1,51,34,0,0,1,0,3,2018-06-19
5667,Kamil Grosicki,Poland,2018,7539,Poland,Senegal,,0,92,0,3,0.2971,1,30,20,2,2,1,1,2,2018-06-19
5668,Robert Lewandowski,Poland,2018,7539,Poland,Senegal,,0,93,0,2,0.1263,1,17,15,2,1,0,1,1,2018-06-19
2941,Ismaïla Sarr,Senegal,2018,7539,Poland,Senegal,,0,92,0,0,0.0,0,24,18,4,1,0,2,2,2018-06-19
5674,Moussa Wagué,Senegal,2018,7539,Poland,Senegal,,0,92,0,0,0.0,0,32,23,2,2,4,1,1,2018-06-19
5664,Salif Sané,Senegal,2018,7539,Poland,Senegal,,0,92,0,2,0.1519,0,37,29,0,0,3,1,0,2018-06-19
5671,Alfred John Momar N'Diaye,Senegal,2018,7539,Poland,Senegal,,0,86,0,0,0.0,0,28,21,1,1,2,0,0,2018-06-19
5665,Arkadiusz Milik,Poland,2018,7539,Poland,Senegal,,0,72,0,1,0.1217,0,23,15,0,0,1,0,0,2018-06-19
5669,Wojciech Szczęsny,Poland,2018,7539,Poland,Senegal,,0,84,0,0,0.0,0,20,18,0,0,0,0,0,2018-06-19
5659,Khadim N'Diaye,Senegal,2018,7539,Poland,Senegal,,0,93,0,0,0.0,0,25,9,0,0,0,0,0,2018-06-19
4626,Jan Bednarek,Poland,2018,7539,Poland,Senegal,,0,92,0,0,0.0,0,38,36,0,0,2,0,1,2018-06-19
5676,Cheikh N'Doye,Senegal,2018,7539,Poland,Senegal,,0,92,0,0,0.0,0,10,5,1,0,1,2,1,2018-06-19
5666,Dawid Kownacki,Poland,2018,7539,Poland,Senegal,,0,93,0,1,0.0598,0,7,6,1,0,0,0,0,2018-06-19
3555,Pape Moussa Konaté,Senegal,2018,7539,Poland,Senegal,,0,93,0,0,0.0,0,4,4,0,0,0,0,0,2018-06-19
5673,Bartosz Bereszyński,Poland,2018,7539,Poland,Senegal,,0,93,0,0,0.0,0,3,3,0,0,1,0,0,2018-06-19
3684,Cheikhou Kouyaté,Senegal,2018,7539,Poland,Senegal,,0,93,0,0,0.0,0,3,3,0,0,0,0,0,2018-06-19
3533,Xherdan Shaqiri,Switzerland,2018,7550,Serbia,Switzerland,,0,95,1,7,0.5562,0,50,43,6,4,1,2,5,2018-06-22
5537,Fabian Lukas Schär,Switzerland,2018,7550,Serbia,Switzerland,,0,89,0,1,0.0712,0,72,60,0,0,2,1,2,2018-06-22
4269,Aleksandar Mitrović,Serbia,2018,7550,Serbia,Switzerland,,0,93,1,6,0.8083,1,19,14,3,1,0,4,3,2018-06-22
5543,Haris Seferović,Switzerland,2018,7550,Serbia,Switzerland,,0,45,0,0,0.0,0,4,1,0,0,0,1,0,2018-06-22
5594,Branislav Ivanović,Serbia,2018,7550,Serbia,Switzerland,,0,94,0,0,0.0,3,41,32,1,1,2,1,2,2018-06-22
3831,Dušan Tadić,Serbia,2018,7550,Serbia,Switzerland,,0,93,0,2,0.0935,3,24,14,4,2,1,0,1,2018-06-22
5549,Manuel Obafemi Akanji,Switzerland,2018,7550,Serbia,Switzerland,,0,95,0,2,0.1752,0,69,63,1,1,2,2,2,2018-06-22
5596,Aleksandar Kolarov,Serbia,2018,7550,Serbia,Switzerland,,0,95,0,0,0.0,1,45,33,0,0,5,2,2,2018-06-22
5540,Valon Behrami,Switzerland,2018,7550,Serbia,Switzerland,,0,94,0,0,0.0,0,62,60,1,1,0,2,3,2018-06-22
3500,Granit Xhaka,Switzerland,2018,7550,Serbia,Switzerland,,0,92,1,2,0.0161,0,90,78,0,0,0,1,1,2018-06-22
5541,Stephan Lichtsteiner,Switzerland,2018,7550,Serbia,Switzerland,,0,94,0,1,0.0258,0,51,42,4,1,1,0,3,2018-06-22
5591,Filip Kostić,Serbia,2018,7550,Serbia,Switzerland,,0,63,0,1,0.0891,0,19,10,2,1,1,0,1,2018-06-22
3381,Nemanja Matić,Serbia,2018,7550,Serbia,Switzerland,,0,95,0,1,0.0735,1,35,27,0,0,0,4,2,2018-06-22
5544,Ricardo Iván Rodríguez Araya,Switzerland,2018,7550,Serbia,Switzerland,,0,91,0,2,0.062,3,48,38,2,1,1,2,0,2018-06-22
3455,Luka Milivojević,Serbia,2018,7550,Serbia,Switzerland,,0,80,0,0,0.0,1,23,19,1,0,1,2,0,2018-06-22
5548,Steven Zuber,Switzerland,2018,7550,Serbia,Switzerland,,0,92,0,0,0.0,4,37,29,4,1,0,0,1,2018-06-22
5554,Blerim Džemaili,Switzerland,2018,7550,Serbia,Switzerland,,0,72,0,2,0.3943,1,20,16,0,0,1,2,1,2018-06-22
5589,Sergej Milinković-Savić,Serbia,2018,7550,Serbia,Switzerland,,0,95,0,1,0.036,1,27,21,3,1,0,4,0,2018-06-22
5601,Vladimir Stojković,Serbia,2018,7550,Serbia,Switzerland,,0,95,0,0,0.0,0,33,26,0,0,0,0,0,2018-06-22
5580,Duško Tošić,Serbia,2018,7550,Serbia,Switzerland,,0,95,0,0,0.0,0,40,31,1,0,1,3,1,2018-06-22
5550,Yann Sommer,Switzerland,2018,7550,Serbia,Switzerland,,0,94,0,0,0.0,0,35,24,0,0,0,0,0,2018-06-22
5603,Nikola Milenković,Serbia,2018,7550,Serbia,Switzerland,,0,93,0,0,0.0,0,27,25,0,0,2,0,1,2018-06-22
5834,Mario Gavranović,Switzerland,2018,7550,Serbia,Switzerland,,0,95,0,1,0.2287,2,6,6,2,0,0,0,2,2018-06-22
5587,Adem Ljajić,Serbia,2018,7550,Serbia,Switzerland,,0,94,0,1,0.0529,0,11,10,1,1,0,0,0,2018-06-22
5545,Breel-Donald Embolo,Switzerland,2018,7550,Serbia,Switzerland,,0,94,0,1,0.0277,1,10,7,5,2,0,0,0,2018-06-22
5833,Nemanja Radonjić,Serbia,2018,7550,Serbia,Switzerland,,0,94,0,0,0.0,0,3,1,0,0,0,0,0,2018-06-22
5623,Jae-Sung Lee,South Korea,2018,7538,Sweden,South Korea,,0,92,0,1,0.042,0,33,29,3,1,1,0,0,2018-06-18
5604,Young-Gwon Kim,South Korea,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,41,31,0,0,1,1,1,2018-06-18
5626,Shin-Wook Kim,South Korea,2018,7538,Sweden,South Korea,,0,66,0,0,0.0,0,13,6,0,0,0,4,0,2018-06-18
5621,Ludwig Augustinsson,Sweden,2018,7538,Sweden,South Korea,,0,91,0,0,0.0,1,47,29,1,0,1,1,2,2018-06-18
5620,Hee-Chan Hwang,South Korea,2018,7538,Sweden,South Korea,,0,91,0,1,0.1996,0,16,8,4,3,1,3,4,2018-06-18
5607,Andreas Granqvist,Sweden,2018,7538,Sweden,South Korea,,0,92,1,3,0.9497,2,67,58,0,0,1,2,0,2018-06-18
4417,Ola Toivonen,Sweden,2018,7538,Sweden,South Korea,,0,76,0,1,0.1047,2,18,10,2,1,0,0,2,2018-06-18
3605,Sung-Yeung Ki,South Korea,2018,7538,Sweden,South Korea,,0,92,0,0,0.0,1,48,43,2,1,1,2,3,2018-06-18
5608,Yong Lee,South Korea,2018,7538,Sweden,South Korea,,0,92,0,0,0.0,0,47,33,0,0,1,2,2,2018-06-18
5625,Emil Peter Forsberg,Sweden,2018,7538,Sweden,South Korea,,0,92,0,4,0.1416,0,28,27,2,1,2,1,3,2018-06-18
5606,Hyun-Soo Jang,South Korea,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,44,37,0,0,0,5,1,2018-06-18
11098,Marcus Berg,Sweden,2018,7538,Sweden,South Korea,,0,94,0,3,0.6035,0,11,7,0,0,0,5,4,2018-06-18
5619,Hyeon-Woo Jo,South Korea,2018,7538,Sweden,South Korea,,0,78,0,0,0.0,0,22,16,0,0,0,0,0,2018-06-18
5624,Albin Ekdal,Sweden,2018,7538,Sweden,South Korea,,0,70,0,0,0.0,0,64,57,2,2,1,1,3,2018-06-18
5617,Sebastian Larsson,Sweden,2018,7538,Sweden,South Korea,,0,80,0,1,0.0062,2,77,57,0,0,1,4,3,2018-06-18
3083,Heung-Min Son,South Korea,2018,7538,Sweden,South Korea,,0,94,0,0,0.0,3,25,17,6,4,1,0,4,2018-06-18
5612,Mikael Lustig,Sweden,2018,7538,Sweden,South Korea,,0,93,0,1,0.0075,1,47,30,1,1,0,0,1,2018-06-18
5627,Ja-Cheol Koo,South Korea,2018,7538,Sweden,South Korea,,0,72,0,1,0.118,0,17,15,0,0,0,0,2,2018-06-18
4709,Pontus Jansson,Sweden,2018,7538,Sweden,South Korea,,0,92,0,1,0.0836,1,55,50,0,0,0,1,0,2018-06-18
5622,Robin Olsen,Sweden,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,14,12,0,0,0,0,0,2018-06-18
5613,Viktor Claesson,Sweden,2018,7538,Sweden,South Korea,,0,93,0,2,0.1181,2,33,24,2,1,1,3,3,2018-06-18
5609,Joo-Ho Park,South Korea,2018,7538,Sweden,South Korea,,0,27,0,0,0.0,0,10,7,1,1,0,1,1,2018-06-18
5610,Min-Woo Kim,South Korea,2018,7538,Sweden,South Korea,,0,94,0,1,0.0261,1,31,18,0,0,2,4,0,2018-06-18
5618,Woo-Young Jung,South Korea,2018,7538,Sweden,South Korea,,0,92,0,0,0.0,0,22,20,1,0,0,0,1,2018-06-18
5605,Oscar Hiljemark,Sweden,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,7,5,0,0,0,0,1,2018-06-18
5616,Seung-Woo Lee,South Korea,2018,7538,Sweden,South Korea,,0,94,0,1,0.0287,0,13,9,0,0,0,0,0,2018-06-18
5615,Isaac Kiese Thelin,Sweden,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,6,3,0,0,0,1,0,2018-06-18
5611,Gustav Svensson,Sweden,2018,7538,Sweden,South Korea,,0,93,0,0,0.0,0,3,2,0,0,0,0,0,2018-06-18
5560,Carlos Alberto Vela Garrido,Mexico,2018,7534,Germany,Mexico,,0,57,0,1,0.1348,3,24,19,2,1,0,1,2,2018-06-17
5575,Héctor Miguel Herrera López,Mexico,2018,7534,Germany,Mexico,,0,91,0,1,0.0286,0,38,32,9,5,2,4,3,2018-06-17
3496,Mesut Özil,Germany,2018,7534,Germany,Mexico,,0,92,0,1,0.0342,4,78,70,3,2,0,0,1,2018-06-17
5562,Thomas Müller,Germany,2018,7534,Germany,Mexico,,0,91,0,0,0.0,3,52,34,2,0,0,1,0,2018-06-17
5576,Jesús Daniel Gallardo Vasconcelos,Mexico,2018,7534,Germany,Mexico,,0,91,0,0,0.0,1,50,38,6,5,5,2,0,2018-06-17
5573,Héctor Alfredo Moreno Herrera,Mexico,2018,7534,Germany,Mexico,,0,83,0,1,0.0971,0,32,24,0,0,1,1,0,2018-06-17
5561,Hugo Ayala Castro,Mexico,2018,7534,Germany,Mexico,,0,85,0,0,0.0,0,18,14,0,0,1,0,0,2018-06-17
5557,Timo Werner,Germany,2018,7534,Germany,Mexico,,0,85,0,3,0.4837,0,17,14,0,0,0,0,1,2018-06-17
5577,Francisco Guillermo Ochoa Magaña,Mexico,2018,7534,Germany,Mexico,,0,92,0,0,0.0,0,33,20,0,0,0,0,0,2018-06-17
5563,José Andrés Guardado Hernández,Mexico,2018,7534,Germany,Mexico,,0,72,0,1,0.0744,1,27,23,1,1,0,0,0,2018-06-17
5566,Sami Khedira,Germany,2018,7534,Germany,Mexico,,0,59,0,1,0.0659,1,51,40,2,2,0,0,1,2018-06-17
5571,Hirving Rodrigo Lozano Bahena,Mexico,2018,7534,Germany,Mexico,,0,65,1,2,0.3129,3,22,20,3,1,2,2,2,2018-06-17
5579,Joshua Kimmich,Germany,2018,7534,Germany,Mexico,,0,92,0,2,0.1426,5,89,71,0,0,0,1,4,2018-06-17
5574,Toni Kroos,Germany,2018,7534,Germany,Mexico,,0,93,0,6,0.2703,1,83,76,0,0,1,2,1,2018-06-17
5572,Mats Hummels,Germany,2018,7534,Germany,Mexico,,0,90,0,1,0.0717,0,36,35,0,0,3,3,0,2018-06-17
3058,Javier Hernández Balcázar,Mexico,2018,7534,Germany,Mexico,,0,90,0,1,0.0439,1,13,10,3,1,0,1,2,2018-06-17
5564,Carlos Joel Salcedo Hernández,Mexico,2018,7534,Germany,Mexico,,0,88,0,0,0.0,0,25,19,0,0,1,2,0,2018-06-17
5578,Jérôme Boateng,Germany,2018,7534,Germany,Mexico,,0,91,0,1,0.0077,1,81,69,0,0,1,4,3,2018-06-17
5570,Manuel Neuer,Germany,2018,7534,Germany,Mexico,,0,92,0,0,0.0,0,18,15,0,0,0,0,0,2018-06-17
5556,Miguel Arturo Layún Prado,Mexico,2018,7534,Germany,Mexico,,0,92,0,5,0.3016,1,20,14,2,1,4,1,0,2018-06-17
5569,Marvin Plattenhardt,Germany,2018,7534,Germany,Mexico,,0,78,0,1,0.0291,0,24,20,0,0,1,0,1,2018-06-17
3186,Julian Draxler,Germany,2018,7534,Germany,Mexico,,0,91,0,5,0.2606,3,53,48,7,5,0,1,1,2018-06-17
5567,Edson Omar Álvarez Velázquez,Mexico,2018,7534,Germany,Mexico,,0,91,0,0,0.0,0,6,4,0,0,0,0,1,2018-06-17
5559,Marco Reus,Germany,2018,7534,Germany,Mexico,,0,91,0,1,0.0095,0,29,22,0,0,0,1,0,2018-06-17
5568,Raúl Alonso Jiménez Rodríguez,Mexico,2018,7534,Germany,Mexico,,0,92,0,0,0.0,0,10,5,0,0,0,1,0,2018-06-17
5558,Rafael Márquez Álvarez,Mexico,2018,7534,Germany,Mexico,,0,92,0,0,0.0,1,6,5,1,1,1,0,1,2018-06-17
5565,Mario Gómez García,Germany,2018,7534,Germany,Mexico,,0,91,0,3,0.8884,0,2,1,0,0,0,0,0,2018-06-17
5555,Julian Brandt,Germany,2018,7534,Germany,Mexico,,0,90,0,1,0.0357,0,6,6,1,1,0,0,0,2018-06-17
5198,Diego da Silva Costa,Spain,2018,7543,Iran,Spain,,0,87,1,3,0.4762,0,14,11,2,0,0,2,0,2018-06-20
5216,Andrés Iniesta Luján,Spain,2018,7543,Iran,Spain,,0,70,0,0,0.0,0,82,69,2,2,0,3,0,2018-06-20
5203,Sergio Busquets i Burgos,Spain,2018,7543,Iran,Spain,,0,92,0,1,0.0362,2,98,92,3,3,1,2,5,2018-06-20
3064,David Josué Jiménez Silva,Spain,2018,7543,Iran,Spain,,0,93,0,5,0.4916,2,80,70,2,1,0,1,0,2018-06-20
5241,Vahid Amiri,Iran,2018,7543,Iran,Spain,,0,85,0,1,0.017,1,26,18,4,4,1,1,4,2018-06-20
5201,Sergio Ramos García,Spain,2018,7543,Iran,Spain,,0,93,0,2,0.1184,2,99,93,0,0,1,1,1,2018-06-20
