match_id,year,stage,stage_numeric,is_knockout,date,venue,team,opponent,is_home,team_confederation,opp_confederation,same_confederation,is_host,opp_is_host,neutral_venue,team_elo,opp_elo,elo_diff,elo_win_prob,form_5,opp_form_5,form_diff,goals_scored_form5,goals_conceded_form5,opp_goals_scored_form5,wc_appearances,opp_wc_appearances,wc_wins,opp_wc_wins,wc_finals,opp_wc_finals,wc_semis,opp_wc_semis,wc_avg_goals,h2h_winrate,h2h_matches,rest_days,opp_rest_days,rest_days_adv,tournament_match_num,tourn_matches_played,tourn_goals_for,tourn_goals_against,tourn_goal_diff,tourn_wins,tourn_winrate,tourn_goals_per_match,tourn_shots,tourn_xg,shots,shots_on_target,shot_accuracy,possession,fouls,yellow_cards,red_cards,offsides,corners,xg,opp_xg,xg_diff,sb_squad_size,sb_yellow_cards,sb_red_cards,goals_scored,goals_conceded,goal_diff,result,result_code,win_condition,goals_scored_et,half_time_goals,half_time_available,attendance,team_conf_code,opp_conf_code,squad_xg_per_match,squad_goals_per_match,squad_shots_per_match,squad_key_passes_per_match,squad_interceptions_per_match,squad_dribbles_per_match,squad_squad_pass_accuracy,squad_squad_players_used,opp_squad_xg_per_match,opp_squad_goals_per_match,opp_squad_shots_per_match,opp_squad_key_passes_per_match,opp_squad_interceptions_per_match,opp_squad_dribbles_per_match,opp_squad_squad_pass_accuracy,opp_squad_squad_players_used,squad_avg_age,opp_squad_avg_age,avg_club_prestige,max_club_prestige,opp_avg_club_prestige,opp_max_club_prestige,club_prestige_diff,age_diff,split,data_tier
268,1974,Third Place,4,1,1974-07-06,Olympiastadion,Brazil,Poland,1,CONMEBOL,UEFA,0,0,0,1,1892.29,1800.43,91.8599999999999,0.6292,0.8,1.0,-0.2,1.2,0.2,3.0,9.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,11.44,1.0,1,3.0,3.0,0.0,36,6.0,6.0,3.0,3.0,3.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,77100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
268,1974,Third Place,4,1,1974-07-06,Olympiastadion,Poland,Brazil,0,UEFA,CONMEBOL,0,0,0,1,1800.43,1892.29,-91.8599999999999,0.3708,1.0,0.8,0.2,3.0,0.8,1.2,1.0,9.0,0.0,3.0,0.0,3.0,0.0,4.0,5.0,0.0,1,3.0,3.0,0.0,36,6.0,15.0,5.0,10.0,5.0,0.833,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,77100.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
269,1974,Group Stage,1,0,1974-06-01,Volksparkstadion,German DR,Germany FR,1,UEFA,UEFA,1,0,1,1,1673.64,1500.0,173.6400000000001,0.731,1.0,0.5,0.5,2.0,0.2,1.5,0.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.5,0,4.0,4.0,0.0,37,5.0,4.0,5.0,-1.0,1.0,0.2,0.8,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,60200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
269,1974,Group Stage,1,0,1974-06-01,Volksparkstadion,Germany FR,German DR,0,UEFA,UEFA,1,1,0,1,1500.0,1673.64,-173.6400000000001,0.269,0.5,1.0,-0.5,1.5,1.5,2.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,14.6,0.5,0,4.0,4.0,0.0,37,5.0,11.0,2.0,9.0,5.0,1.0,2.2,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,60200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
270,1974,Final,5,1,1974-06-01,Olympiastadion,Netherlands,Germany FR,1,UEFA,UEFA,1,0,1,1,1938.39,1500.0,438.3900000000001,0.9258,0.7,0.5,0.2,2.4,0.8,1.5,2.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.5,0,4.0,4.0,0.0,38,6.0,14.0,1.0,13.0,5.0,0.833,2.333,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,78200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
270,1974,Final,5,1,1974-06-01,Olympiastadion,Germany FR,Netherlands,0,UEFA,UEFA,1,1,0,1,1500.0,1938.39,-438.3900000000001,0.0742,0.5,0.7,-0.2,1.5,1.5,2.4,5.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,14.6,0.5,0,4.0,4.0,0.0,38,6.0,11.0,3.0,8.0,5.0,0.833,1.833,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,2.0,1.0,78200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
271,1978,Group Stage,1,0,1978-06-01,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,Poland,1,UEFA,UEFA,1,0,0,1,1500.0,1747.32,-247.32,0.1941,0.5,0.9,-0.4,1.5,1.5,2.8,6.0,2.0,2.0,0.0,3.0,0.0,5.0,1.0,14.33,0.5,0,4.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,67579.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
271,1978,Group Stage,1,0,1978-06-01,El Monumental - Estadio Monumental Antonio Vespuci,Poland,Germany FR,0,UEFA,UEFA,1,0,0,1,1747.32,1500.0,247.32,0.8059,0.9,0.5,0.4,2.8,1.0,1.5,2.0,6.0,0.0,2.0,0.0,3.0,1.0,5.0,10.5,0.5,0,4.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,67579.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
272,1978,Group Stage,1,0,1978-06-02,Estadio Josï¿½ Marï¿½a Minella,Italy,France,1,UEFA,UEFA,1,0,0,1,1853.8,2034.02,-180.22000000000003,0.2616,0.5,0.9,-0.4,1.4,1.2,2.0,8.0,6.0,2.0,0.0,3.0,0.0,3.0,1.0,6.62,1.0,1,4.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,42373.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
272,1978,Group Stage,1,0,1978-06-02,Estadio Josï¿½ Marï¿½a Minella,France,Italy,0,UEFA,UEFA,1,0,0,1,2034.02,1853.8,180.22000000000003,0.7384,0.9,0.5,0.4,2.0,0.8,1.4,6.0,8.0,0.0,2.0,0.0,3.0,1.0,3.0,6.33,0.0,1,4.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,42373.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
273,1978,Group Stage,1,0,1978-06-02,Arroyito - Estadio Dr. Lisandro de la Torre,Tunisia,Mexico,1,CAF,CONCACAF,0,0,0,1,1691.38,1887.54,-196.15999999999983,0.2443,0.4,0.6,-0.2,0.8,1.4,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,4.0,4.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,0.0,1.0,17396.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
273,1978,Group Stage,1,0,1978-06-02,Arroyito - Estadio Dr. Lisandro de la Torre,Mexico,Tunisia,0,CONCACAF,CAF,0,0,0,1,1887.54,1691.38,196.15999999999983,0.7557,0.6,0.4,0.2,2.0,1.2,0.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.5,0,4.0,4.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,1.0,1.0,17396.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
274,1978,Group Stage,1,0,1978-06-02,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,Hungary,1,CONMEBOL,UEFA,0,1,0,0,1771.29,1741.4,29.88999999999988,0.5429,0.8,0.9,-0.1,2.0,1.0,3.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,6.67,0.0,1,4.0,4.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,71615.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
274,1978,Group Stage,1,0,1978-06-02,El Monumental - Estadio Monumental Antonio Vespuci,Hungary,Argentina,0,UEFA,CONMEBOL,0,0,1,0,1741.4,1771.29,-29.88999999999988,0.4571,0.9,0.8,0.1,3.0,0.8,2.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,11.67,1.0,1,4.0,4.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,71615.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
275,1978,Group Stage,1,0,1978-06-03,Estadio Josï¿½ Marï¿½a Minella,Sweden,Brazil,1,UEFA,CONMEBOL,0,0,0,1,1729.32,1930.75,-201.4300000000001,0.2388,0.6,0.7,-0.1,1.2,1.2,2.6,6.0,10.0,0.0,3.0,1.0,3.0,2.0,5.0,7.83,0.0,3,4.0,4.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,1.0,1.0,32569.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
275,1978,Group Stage,1,0,1978-06-03,Estadio Josï¿½ Marï¿½a Minella,Brazil,Sweden,0,CONMEBOL,UEFA,0,0,0,1,1930.75,1729.32,201.4300000000001,0.7612,0.7,0.6,0.1,2.6,0.4,1.2,10.0,6.0,3.0,0.0,3.0,1.0,5.0,2.0,10.9,1.0,3,4.0,4.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,1.0,1.0,32569.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
276,1978,Group Stage,1,0,1978-06-03,Jose Amalfitani,Austria,Spain,1,UEFA,UEFA,1,0,0,1,1690.61,1779.61,-89.0,0.3746,0.6,1.0,-0.4,0.8,0.6,2.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,8.67,0.5,0,4.0,4.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,40841.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
276,1978,Group Stage,1,0,1978-06-03,Jose Amalfitani,Spain,Austria,0,UEFA,UEFA,1,0,0,1,1779.61,1690.61,89.0,0.6254,1.0,0.6,0.4,2.0,0.2,0.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.5,0,4.0,4.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,1.0,1.0,40841.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
277,1978,Group Stage,1,0,1978-06-03,Estadio Olï¿½mpico Chateau Carreras,Peru,Scotland,1,CONMEBOL,UEFA,0,0,0,1,1637.06,1759.13,-122.07000000000016,0.3312,0.5,0.8,-0.3,1.2,1.4,1.8,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0,4.0,4.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,1.0,1.0,37927.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
277,1978,Group Stage,1,0,1978-06-03,Estadio Olï¿½mpico Chateau Carreras,Scotland,Peru,0,UEFA,CONMEBOL,0,0,0,1,1759.13,1637.06,122.07000000000016,0.6688,0.8,0.5,0.3,1.8,0.8,1.2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.5,0,4.0,4.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,1.0,1.0,37927.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
278,1978,Group Stage,1,0,1978-06-03,San Martin,Netherlands,IR Iran,1,UEFA,AFC,0,0,0,1,1938.39,1500.0,438.3900000000001,0.9258,0.9,0.5,0.4,1.6,0.2,1.5,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.67,0.5,0,4.0,4.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,0,3,Win,2,Full Time,,1.0,1.0,33431.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
278,1978,Group Stage,1,0,1978-06-03,San Martin,IR Iran,Netherlands,0,AFC,UEFA,0,0,0,1,1500.0,1938.39,-438.3900000000001,0.0742,0.5,0.9,-0.4,1.5,1.5,1.6,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0,4.0,4.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,3,-3,Loss,0,Full Time,,0.0,1.0,33431.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
279,1978,Group Stage,1,0,1978-06-06,Estadio Josï¿½ Marï¿½a Minella,Italy,Hungary,1,UEFA,UEFA,1,0,0,1,1853.8,1745.68,108.11999999999988,0.6508,0.6,0.7,-0.1,1.4,0.8,2.6,8.0,6.0,2.0,0.0,3.0,2.0,3.0,2.0,6.62,1.0,1,4.0,4.0,0.0,9,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,2.0,1.0,26533.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
279,1978,Group Stage,1,0,1978-06-06,Estadio Josï¿½ Marï¿½a Minella,Hungary,Italy,0,UEFA,UEFA,1,0,0,1,1745.68,1853.8,-108.11999999999988,0.3492,0.7,0.6,0.1,2.6,1.6,1.4,6.0,8.0,0.0,2.0,2.0,3.0,2.0,3.0,11.67,0.0,1,4.0,4.0,0.0,9,1.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,0.0,1.0,26533.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
280,1978,Group Stage,1,0,1978-06-06,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,Tunisia,1,UEFA,CAF,0,0,0,1,1767.54,1702.34,65.20000000000005,0.5927,1.0,0.3,0.7,2.8,0.8,0.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5,0.5,0,5.0,4.0,1.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,1.0,1.0,9624.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
280,1978,Group Stage,1,0,1978-06-06,Arroyito - Estadio Dr. Lisandro de la Torre,Tunisia,Poland,0,CAF,UEFA,0,0,0,1,1702.34,1767.54,-65.20000000000005,0.4073,0.3,1.0,-0.7,0.6,1.6,2.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,4.0,5.0,-1.0,10,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,9624.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
281,1978,Group Stage,1,0,1978-06-06,Estadio Olï¿½mpico Chateau Carreras,Germany FR,Mexico,1,UEFA,CONCACAF,0,0,0,1,1500.0,1887.54,-387.54,0.097,0.5,0.6,-0.1,1.5,1.5,1.8,6.0,7.0,2.0,0.0,3.0,0.0,5.0,0.0,14.33,0.5,0,5.0,4.0,1.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,6,0,6,Win,2,Full Time,,4.0,1.0,35258.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
281,1978,Group Stage,1,0,1978-06-06,Estadio Olï¿½mpico Chateau Carreras,Mexico,Germany FR,0,CONCACAF,UEFA,0,0,0,1,1887.54,1500.0,387.54,0.903,0.6,0.5,0.1,1.8,1.0,1.5,7.0,6.0,0.0,2.0,0.0,3.0,0.0,5.0,2.71,0.5,0,4.0,5.0,-1.0,11,1.0,1.0,3.0,-2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,6,-6,Loss,0,Full Time,,0.0,1.0,35258.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
282,1978,Group Stage,1,0,1978-06-06,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,France,1,CONMEBOL,UEFA,0,1,0,0,1798.72,1680.81,117.91000000000008,0.6635,0.8,0.9,-0.1,2.2,0.8,1.8,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,6.67,1.0,1,4.0,4.0,0.0,12,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,71666.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
282,1978,Group Stage,1,0,1978-06-06,El Monumental - Estadio Monumental Antonio Vespuci,France,Argentina,0,UEFA,CONMEBOL,0,0,1,0,1680.81,1798.72,-117.91000000000008,0.3365,0.9,0.8,0.1,1.8,0.6,2.2,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,6.33,0.0,1,4.0,4.0,0.0,12,1.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,0.0,1.0,71666.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
283,1978,Group Stage,1,0,1978-06-07,Estadio Josï¿½ Marï¿½a Minella,Brazil,Spain,1,CONMEBOL,UEFA,0,0,0,1,1868.73,1742.09,126.6400000000001,0.6746,0.7,0.9,-0.2,1.4,0.4,1.6,10.0,4.0,3.0,0.0,3.0,0.0,5.0,0.0,10.9,0.667,3,4.0,4.0,0.0,13,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,34771.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
283,1978,Group Stage,1,0,1978-06-07,Estadio Josï¿½ Marï¿½a Minella,Spain,Brazil,0,UEFA,CONMEBOL,0,0,0,1,1742.09,1868.73,-126.6400000000001,0.3254,0.9,0.7,0.2,1.6,0.2,1.4,4.0,10.0,0.0,3.0,0.0,3.0,0.0,5.0,5.0,0.3329999999999999,3,4.0,4.0,0.0,13,1.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,34771.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
284,1978,Group Stage,1,0,1978-06-07,Jose Amalfitani,Austria,Sweden,1,UEFA,UEFA,1,0,0,1,1728.13,1633.24,94.8900000000001,0.6333,0.5,0.5,0.0,0.6,0.6,1.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,8.67,0.5,0,4.0,4.0,0.0,14,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,1.0,1.0,41424.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
284,1978,Group Stage,1,0,1978-06-07,Jose Amalfitani,Sweden,Austria,0,UEFA,UEFA,1,0,0,1,1633.24,1728.13,-94.8900000000001,0.3667,0.5,0.5,0.0,1.0,1.2,0.6,6.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,7.83,0.5,0,4.0,4.0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,41424.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
285,1978,Group Stage,1,0,1978-06-07,Estadio Olï¿½mpico Chateau Carreras,Scotland,IR Iran,1,UEFA,AFC,0,0,0,1,1789.06,1500.0,289.05999999999995,0.8408,0.6,0.5,0.1,1.2,0.8,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.5,0,4.0,4.0,0.0,15,1.0,1.0,3.0,-2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,1.0,1.0,7938.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
